Backbone,oxidised_smiles,Position,Functional Group,reduced_smiles
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1cccc2nc3ccc4ccccc4c3nc12,4.0,S,SC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1cc2ccccc2c2nc3ccccc3nc12,9.0,S,SC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1cc2nc3ccccc3nc2c2ccccc12,10.0,S,SC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1cccc2ccc3nc4ccccc4nc3c12,13.0,S,SC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,S,SC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,S,SC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Sc1cccc2c1ccc1nc3ccccc3nc12,16.0,S,SC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cccc2nc3c(ccc4ccccc43)nc12,1.0,F,FC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,F,FC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,F,FC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cccc2nc3ccc4ccccc4c3nc12,4.0,F,FC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cc2ccccc2c2nc3ccccc3nc12,9.0,F,FC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cc2nc3ccccc3nc2c2ccccc12,10.0,F,FC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cccc2ccc3nc4ccccc4nc3c12,13.0,F,FC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,F,FC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,F,FC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Fc1cccc2c1ccc1nc3ccccc3nc12,16.0,F,FC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cccc2nc3c(ccc4ccccc43)nc12,1.0,Br,BrC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,Br,BrC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,Br,BrC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cccc2nc3ccc4ccccc4c3nc12,4.0,Br,BrC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cc2ccccc2c2nc3ccccc3nc12,9.0,Br,BrC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cc2nc3ccccc3nc2c2ccccc12,10.0,Br,BrC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cccc2ccc3nc4ccccc4nc3c12,13.0,Br,BrC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,Br,BrC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,Br,BrC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,Brc1cccc2c1ccc1nc3ccccc3nc12,16.0,Br,BrC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cccc2nc3c(ccc4ccccc43)nc12,1.0,CC,CCC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,CC,CCC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,CC,CCC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cccc2nc3ccc4ccccc4c3nc12,4.0,CC,CCC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cc2ccccc2c2nc3ccccc3nc12,9.0,CC,CCC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cc2nc3ccccc3nc2c2ccccc12,10.0,CC,CCC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cccc2ccc3nc4ccccc4nc3c12,13.0,CC,CCC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,CC,CCC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,CC,CCC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CCc1cccc2c1ccc1nc3ccccc3nc12,16.0,CC,CCC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cccc2nc3c(ccc4ccccc43)nc12,1.0,C(=O),O=CC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,C(=O),O=CC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,C(=O),O=CC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cccc2nc3ccc4ccccc4c3nc12,4.0,C(=O),O=CC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cc2ccccc2c2nc3ccccc3nc12,9.0,C(=O),O=CC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cc2nc3ccccc3nc2c2ccccc12,10.0,C(=O),O=CC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cccc2ccc3nc4ccccc4nc3c12,13.0,C(=O),O=CC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,C(=O),O=CC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,C(=O),O=CC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=Cc1cccc2c1ccc1nc3ccccc3nc12,16.0,C(=O),O=CC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cccc2nc3c(ccc4ccccc43)nc12,1.0,C(=O)OC,COC(=O)C1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,C(=O)OC,COC(=O)C1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1ccc2nc3ccc4ccccc4c3nc2c1,3.0,C(=O)OC,COC(=O)C1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cccc2nc3ccc4ccccc4c3nc12,4.0,C(=O)OC,COC(=O)C1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cc2ccccc2c2nc3ccccc3nc12,9.0,C(=O)OC,COC(=O)C1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cc2nc3ccccc3nc2c2ccccc12,10.0,C(=O)OC,COC(=O)C1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cccc2ccc3nc4ccccc4nc3c12,13.0,C(=O)OC,COC(=O)C1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1ccc2ccc3nc4ccccc4nc3c2c1,14.0,C(=O)OC,COC(=O)C1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,C(=O)OC,COC(=O)C1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,COC(=O)c1cccc2c1ccc1nc3ccccc3nc12,16.0,C(=O)OC,COC(=O)C1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cccc2nc3c(ccc4ccccc43)nc12,1.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,C(F)(F)(F),FC(F)(F)C1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1ccc2nc3ccc4ccccc4c3nc2c1,3.0,C(F)(F)(F),FC(F)(F)C1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cccc2nc3ccc4ccccc4c3nc12,4.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cc2ccccc2c2nc3ccccc3nc12,9.0,C(F)(F)(F),FC(F)(F)C1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cc2nc3ccccc3nc2c2ccccc12,10.0,C(F)(F)(F),FC(F)(F)C1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cccc2ccc3nc4ccccc4nc3c12,13.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1ccc2ccc3nc4ccccc4nc3c2c1,14.0,C(F)(F)(F),FC(F)(F)C1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,C(F)(F)(F),FC(F)(F)C1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,FC(F)(F)c1cccc2c1ccc1nc3ccccc3nc12,16.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cccc2nc3c(ccc4ccccc43)nc12,1.0,CN,NCC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,CN,NCC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,CN,NCC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cccc2nc3ccc4ccccc4c3nc12,4.0,CN,NCC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cc2ccccc2c2nc3ccccc3nc12,9.0,CN,NCC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cc2nc3ccccc3nc2c2ccccc12,10.0,CN,NCC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cccc2ccc3nc4ccccc4nc3c12,13.0,CN,NCC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,CN,NCC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,CN,NCC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,NCc1cccc2c1ccc1nc3ccccc3nc12,16.0,CN,NCC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cccc2nc3c(ccc4ccccc43)nc12,1.0,C#N,N#CC1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,C#N,N#CC1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1ccc2nc3ccc4ccccc4c3nc2c1,3.0,C#N,N#CC1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cccc2nc3ccc4ccccc4c3nc12,4.0,C#N,N#CC1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cc2ccccc2c2nc3ccccc3nc12,9.0,C#N,N#CC1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cc2nc3ccccc3nc2c2ccccc12,10.0,C#N,N#CC1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cccc2ccc3nc4ccccc4nc3c12,13.0,C#N,N#CC1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1ccc2ccc3nc4ccccc4nc3c2c1,14.0,C#N,N#CC1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,C#N,N#CC1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,N#Cc1cccc2c1ccc1nc3ccccc3nc12,16.0,C#N,N#CC1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cccc2nc3c(ccc4ccccc43)nc12,1.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1ccc2nc3ccc4ccccc4c3nc2c1,3.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cccc2nc3ccc4ccccc4c3nc12,4.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cc2ccccc2c2nc3ccccc3nc12,9.0,P(=O)(O)O,O=P(O)(O)C1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cc2nc3ccccc3nc2c2ccccc12,10.0,P(=O)(O)O,O=P(O)(O)C1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cccc2ccc3nc4ccccc4nc3c12,13.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1ccc2ccc3nc4ccccc4nc3c2c1,14.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=P(O)(O)c1cccc2c1ccc1nc3ccccc3nc12,16.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cccc2nc3c(ccc4ccccc43)nc12,1.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1ccc2nc3ccc4ccccc4c3nc2c1,3.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cccc2nc3ccc4ccccc4c3nc12,4.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cc2ccccc2c2nc3ccccc3nc12,9.0,[N+](=O)[O-],O=[N+]([O-])C1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cc2nc3ccccc3nc2c2ccccc12,10.0,[N+](=O)[O-],O=[N+]([O-])C1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cccc2ccc3nc4ccccc4nc3c12,13.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1ccc2ccc3nc4ccccc4nc3c2c1,14.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,O=[N+]([O-])c1cccc2c1ccc1nc3ccccc3nc12,16.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cccc2nc3c(ccc4ccccc43)nc12,1.0,C(=O)C,CC(=O)C1=CC=CC2=C1NC1=C(N2)C2=CC=CC=C2C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1ccc2nc3c(ccc4ccccc43)nc2c1,2.0,C(=O)C,CC(=O)C1=CC=C2NC3=C4C=CC=CC4=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1ccc2nc3ccc4ccccc4c3nc2c1,3.0,C(=O)C,CC(=O)C1=CC=C2NC3=CC=C4C=CC=CC4=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cccc2nc3ccc4ccccc4c3nc12,4.0,C(=O)C,CC(=O)C1=CC=CC2=C1NC1=C3C=CC=CC3=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cc2ccccc2c2nc3ccccc3nc12,9.0,C(=O)C,CC(=O)C1=CC2=CC=CC=C2C2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cc2nc3ccccc3nc2c2ccccc12,10.0,C(=O)C,CC(=O)C1=CC2=C(NC3=CC=CC=C3N2)C2=CC=CC=C12
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cccc2ccc3nc4ccccc4nc3c12,13.0,C(=O)C,CC(=O)C1=CC=CC2=CC=C3NC4=CC=CC=C4NC3=C21
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1ccc2ccc3nc4ccccc4nc3c2c1,14.0,C(=O)C,CC(=O)C1=CC=C2C=CC3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1ccc2c(ccc3nc4ccccc4nc32)c1,15.0,C(=O)C,CC(=O)C1=CC=C2C(=C1)C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,CC(=O)c1cccc2c1ccc1nc3ccccc3nc12,16.0,C(=O)C,CC(=O)C1=CC=CC2=C1C=CC1=C2NC2=CC=CC=C2N1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,c1ccc(-c2cccc3nc4c(ccc5ccccc54)nc23)cc1,1.0,c1ccccc1,C1=CC=C(C2=CC=CC3=C2NC2=C(N3)C3=CC=CC=C3C=C2)C=C1
C12=CC=CC=C1N=C3C(C=CC4=C3C=CC=C4)=N2,c1ccc(-c2ccc3nc4c(ccc5ccccc54)nc3c2)cc1,2.0,c1ccccc1,C1=CC=C(C2=CC=C3NC4=C5C=CC=CC5=CC=C4NC3=C2)C=C1
